"_totl,_time","_Vind,_kias","Vtrue,_ktas","Vtrue,_ktgs","hpath,_true","vpath,__deg","pitch,__deg","_roll,__deg","p-alt,ftMSL","hding,_true","hding,__mag","__mag,_comp","__lat,__deg","__lon,__deg","___CG,ftMSL","copN1,h-def","copN1,v-def"
"29.28583","102.68918","106.06774","105.91843","358.08551","-3.02369","-2.50433","-1.94073","2072.93677","357.96808","342.79633","344.32239","47.27774","-122.31010","2072.93677","0.12189","-2.50000"
"29.47999","102.73051","106.09888","105.95010","358.02139","-3.01819","-2.50005","-1.54062","2071.10547","357.89774","342.72595","344.19864","47.27784","-122.31010","2071.10547","0.12286","-2.50000"
"29.67158","102.76983","106.12994","105.98170","357.97165","-3.01217","-2.49809","-1.12689","2069.30151","357.84290","342.67111","344.05557","47.27793","-122.31011","2069.30151","0.12385","-2.50000"
"29.87168","102.80952","106.16355","106.01582","357.93430","-3.00654","-2.49866","-0.70820","2067.42041","357.80478","342.63300","343.89081","47.27803","-122.31012","2067.42041","0.12490","-2.50000"
"30.06657","102.84708","106.19540","106.04813","357.91235","-3.00216","-2.50047","-0.31599","2065.59082","357.78650","342.61469","343.72202","47.27812","-122.31012","2065.59082","0.12592","-2.50000"
"30.26170","102.88382","106.22649","106.07950","357.90424","-2.99889","-2.50304","0.05935","2063.76074","357.78360","342.61176","343.55075","47.27822","-122.31013","2063.76074","0.12695","-2.50000"
"30.46094","102.92058","106.25756","106.11080","357.90961","-2.99656","-2.50620","0.42268","2061.89331","357.79364","342.62177","343.37811","47.27832","-122.31013","2061.89331","0.12801","-2.50000"
"30.66197","102.95686","106.28796","106.14118","357.92792","-2.99520","-2.50984","0.76673","2060.00977","357.81540","342.64352","343.21002","47.27842","-122.31013","2060.00977","0.12905","-2.50000"
"30.85801","102.99158","106.31932","106.17263","357.95755","-2.99450","-2.51337","1.07935","2058.17285","357.84814","342.67621","343.05515","47.27851","-122.31014","2058.17310","0.13007","-2.50000"
"31.05599","103.02613","106.35054","106.20378","357.99841","-2.99427","-2.51724","1.37171","2056.31763","357.89130","342.71933","342.91010","47.27861","-122.31015","2056.31763","0.13111","-2.50000"
"31.25493","103.06051","106.38362","106.23664","358.04962","-2.99442","-2.52107","1.64069","2054.45288","357.94510","342.77313","342.77783","47.27871","-122.31015","2054.45288","0.13215","-2.50000"
"31.45031","103.09419","106.41697","106.26996","358.10898","-2.99462","-2.52448","1.88041","2052.62085","358.00821","342.83621","342.66278","47.27880","-122.31016","2052.62085","0.13318","-2.50000"
"31.64347","103.12762","106.44896","106.30190","358.17590","-2.99480","-2.52788","2.09413","2050.80884","358.07880","342.90680","342.56458","47.27890","-122.31016","2050.80884","0.13420","-2.50000"
"31.85086","103.16367","106.48405","106.33695","358.25580","-2.99502","-2.53141","2.29740","2048.86255","358.16217","342.99014","342.47720","47.27900","-122.31017","2048.86255","0.13528","-2.50000"
"32.05169","103.19874","106.51641","106.36940","358.34021","-2.99515","-2.53460","2.46921","2046.97729","358.24918","343.07712","342.41061","47.27910","-122.31017","2046.97729","0.13631","-2.50000"
"32.25006","103.23338","106.54948","106.40229","358.42944","-2.99515","-2.53737","2.61492","2045.11438","358.34058","343.16849","342.36221","47.27920","-122.31017","2045.11438","0.13734","-2.50000"
"32.44540","103.26751","106.58229","106.43517","358.52231","-2.99482","-2.53959","2.73633","2043.27942","358.43466","343.26257","342.33121","47.27929","-122.31018","2043.27942","0.13836","-2.50000"
"32.64614","103.30266","106.61454","106.46738","358.62186","-2.99418","-2.54159","2.83863","2041.39368","358.53513","343.36301","342.31601","47.27939","-122.31018","2041.39368","0.13941","-2.50000"
"32.84298","103.33707","106.64743","106.50031","358.72278","-2.99318","-2.54311","2.91722","2039.54431","358.63824","343.46606","342.31717","47.27949","-122.31019","2039.54431","0.14043","-2.50000"
"33.03779","103.37115","106.68021","106.53320","358.82535","-2.99173","-2.54417","2.97526","2037.71423","358.74356","343.57138","342.33344","47.27958","-122.31019","2037.71423","0.14137","-2.50000"
"33.23216","103.40527","106.71253","106.56574","358.92960","-2.98980","-2.54488","3.01415","2035.88879","358.85141","343.67923","342.36401","47.27968","-122.31019","2035.88879","0.14220","-2.50000"
"33.43104","103.44022","106.74523","106.59855","359.03781","-2.98739","-2.54532","3.03615","2034.02185","358.96274","343.79053","342.40927","47.27978","-122.31020","2034.02185","0.14301","-2.50000"
"33.62771","103.47475","106.77738","106.63077","359.14560","-2.98459","-2.54535","3.04155","2032.17676","359.07114","343.89890","342.46658","47.27988","-122.31020","2032.17676","0.14375","-2.50000"
"33.83111","103.51046","106.81248","106.66618","359.25690","-2.98123","-2.54485","3.03004","2030.26978","359.18274","344.01050","342.53748","47.27998","-122.31020","2030.26978","0.14447","-2.50000"
"34.02879","103.54525","106.84464","106.69878","359.36462","-2.97747","-2.54410","3.00434","2028.41809","359.29123","344.11896","342.61679","47.28007","-122.31020","2028.41809","0.14513","-2.50000"
"34.22854","103.58038","106.87621","106.73086","359.47241","-2.97341","-2.54333","2.96499","2026.54883","359.40009","344.22775","342.70636","47.28017","-122.31020","2026.54883","0.14575","-2.50000"
"34.42715","103.61512","106.90858","106.76346","359.57816","-2.96919","-2.54222","2.91359","2024.69250","359.50739","344.33505","342.80368","47.28027","-122.31020","2024.69250","0.14632","-2.50000"
"34.62713","103.65005","106.94104","106.79639","359.68271","-2.96465","-2.54024","2.85073","2022.82532","359.61386","344.44150","342.90897","47.28037","-122.31020","2022.82544","0.14687","-2.50000"
"34.82552","103.68448","106.97083","106.82660","359.78433","-2.95983","-2.53804","2.77922","2020.97546","359.71664","344.54428","343.01959","47.28047","-122.31020","2020.97559","0.14740","-2.50000"
"35.02544","103.71891","107.00109","106.85738","359.88406","-2.95471","-2.53573","2.69853","2019.11401","359.81683","344.64444","343.13553","47.28056","-122.31020","2019.11401","0.14793","-2.50000"
"35.22961","103.75363","107.02991","106.88678","359.98291","-2.94903","-2.53936","2.60876","2017.21582","359.91562","344.74319","343.25504","47.28067","-122.31020","2017.21582","0.14847","-2.50000"
"35.43132","103.78735","107.05984","106.91655","0.07701","-2.94919","-2.55970","2.51380","2015.34229","0.00923","344.83679","343.37338","47.28077","-122.31020","2015.34229","0.14900","-2.50000"
"35.63132","103.82046","107.09015","106.94619","0.16666","-2.95586","-2.58002","2.41487","2013.48145","0.09816","344.92569","343.49097","47.28086","-122.31020","2013.48145","0.14952","-2.50000"
"35.83028","103.85316","107.12016","106.97534","0.25215","-2.96510","-2.59649","2.31258","2011.62476","0.18337","345.01086","343.60779","47.28096","-122.31020","2011.62476","0.15005","-2.50000"
"36.03250","103.88622","107.15102","107.00504","0.33523","-2.97538","-2.61225","2.20551","2009.73071","0.26692","345.09442","343.72638","47.28106","-122.31020","2009.73071","0.15057","-2.50000"
"36.23704","103.91957","107.18230","107.03526","0.41548","-2.98648","-2.62861","2.09533","2007.80750","0.34782","345.17529","343.84595","47.28117","-122.31020","2007.80750","0.15094","-2.50000"
"36.44185","103.95296","107.21396","107.06573","0.49193","-2.99816","-2.64491","1.98435","2005.87378","0.42342","345.25085","343.96478","47.28127","-122.31020","2005.87378","0.15114","-2.50000"
"36.64286","103.98576","107.24543","107.09609","0.56279","-3.00981","-2.66026","1.87464","2003.96790","0.49356","345.32098","344.08008","47.28136","-122.31020","2003.96802","0.15124","-2.50000"
"36.84307","104.01852","107.27738","107.12676","0.62956","-3.02130","-2.67483","1.76589","2002.06189","0.56026","345.38766","344.19339","47.28146","-122.31020","2002.06189","0.15129","-2.50000"
"37.04932","104.05251","107.31211","107.16028","0.69424","-3.03269","-2.68883","1.65444","2000.09021","0.62579","345.45316","344.30832","47.28157","-122.31020","2000.09021","0.15132","-2.50000"
"37.24913","104.08582","107.34675","107.19376","0.75329","-3.04301","-2.70136","1.54844","1998.17273","0.68580","345.51315","344.41763","47.28167","-122.31020","1998.17273","0.15135","-2.50000"
"37.44425","104.11884","107.37921","107.22531","0.80739","-3.05236","-2.71272","1.44717","1996.29346","0.73987","345.56720","344.52209","47.28176","-122.31019","1996.29346","0.15137","-2.50000"
"37.65445","104.15490","107.41544","107.26055","0.86180","-3.06162","-2.72400","1.34088","1994.26221","0.79348","345.62079","344.63171","47.28187","-122.31019","1994.26221","0.15139","-2.50000"
"37.85169","104.18912","107.45041","107.29465","0.90913","-3.06939","-2.73343","1.24374","1992.35022","0.84068","345.66797","344.73145","47.28196","-122.31019","1992.35034","0.15141","-2.50000"
"38.05126","104.22427","107.48559","107.32903","0.95371","-3.07628","-2.74201","1.14891","1990.41052","0.88581","345.71307","344.82928","47.28206","-122.31019","1990.41052","0.15143","-2.50000"
"38.25346","104.26029","107.51947","107.36230","0.99570","-3.08238","-2.74994","1.05708","1988.44031","0.92769","345.75494","344.92502","47.28217","-122.31018","1988.44031","0.15145","-2.50000"
"38.45571","104.29664","107.55453","107.39659","1.03433","-3.08769","-2.75702","0.96934","1986.46545","0.96509","345.79230","345.01697","47.28226","-122.31018","1986.46545","0.15147","-2.50000"
"38.65997","104.33347","107.59132","107.43276","1.07019","-3.09204","-2.76304","0.88492","1984.46729","1.00026","345.82745","345.10580","47.28237","-122.31018","1984.46729","0.15148","-2.50000"
"38.86816","104.37133","107.62792","107.46912","1.10363","-3.09551","-2.76845","0.80368","1982.42725","1.03307","345.86023","345.19217","47.28247","-122.31017","1982.42725","0.15150","-2.50000"
"39.07627","104.40944","107.66565","107.50653","1.13405","-3.09809","-2.77312","0.72687","1980.38538","1.06363","345.89078","345.27423","47.28257","-122.31017","1980.38538","0.15152","-2.50000"
"39.27653","104.44637","107.70284","107.54342","1.16079","-3.09973","-2.77688","0.65745","1978.41858","1.09097","345.91809","345.34927","47.28267","-122.31017","1978.41858","0.15149","-2.50000"
"39.47606","104.48352","107.73838","107.57901","1.18510","-3.10062","-2.78012","0.59291","1976.45752","1.11542","345.94254","345.42020","47.28277","-122.31017","1976.45752","0.15132","-2.50000"
"39.67637","104.52103","107.77340","107.61380","1.20727","-3.10104","-2.78304","0.53277","1974.48755","1.13684","345.96393","345.48727","47.28287","-122.31017","1974.48767","0.15107","-2.50000"
"39.88052","104.55930","107.80797","107.64835","1.22762","-3.10103","-2.78535","0.47591","1972.47925","1.15648","345.98355","345.55142","47.28297","-122.31016","1972.47925","0.15076","-2.50000"
"40.08159","104.59684","107.84153","107.68190","1.24571","-3.10059","-2.78717","0.42443","1970.50073","1.17406","346.00110","345.61047","47.28307","-122.31016","1970.50073","0.15046","-2.50000"
"40.28813","104.63516","107.87782","107.71819","1.26236","-3.09965","-2.78859","0.37573","1968.46826","1.19048","346.01749","345.66708","47.28318","-122.31015","1968.46826","0.15011","-2.50000"
"40.49045","104.67257","107.91309","107.75366","1.27694","-3.09822","-2.78966","0.33190","1966.47729","1.20599","346.03296","345.71875","47.28328","-122.31015","1966.47729","0.14978","-2.50000"
"40.69611","104.71056","107.94698","107.78771","1.29043","-3.09646","-2.79081","0.29195","1964.45386","1.22010","346.04706","345.76764","47.28338","-122.31014","1964.45386","0.14943","-2.50000"
"40.90431","104.74877","107.98048","107.82117","1.30261","-3.09526","-2.78426","0.25572","1962.40588","1.23160","346.05853","345.81329","47.28349","-122.31014","1962.40601","0.14908","-2.50000"
"41.10518","104.78519","108.01112","107.85304","1.31303","-3.08482","-2.73463","0.22406","1960.43213","1.24204","346.06897","345.85382","47.28358","-122.31014","1960.43213","0.14873","-2.50000"
"41.30428","104.82056","108.03854","107.88362","1.32249","-3.05362","-2.67019","0.19623","1958.48901","1.25181","346.07870","345.89087","47.28368","-122.31013","1958.48901","0.14837","-2.50000"
"41.49214","104.85307","108.06074","107.90978","1.33059","-3.01494","-2.62181","0.17306","1956.67676","1.25931","346.08618","345.92291","47.28378","-122.31013","1956.67676","0.14802","-2.50000"
"41.69107","104.88605","108.08201","107.93546","1.33819","-2.97202","-2.57680","0.15107","1954.78345","1.26637","346.09323","345.95404","47.28388","-122.31013","1954.78345","0.14765","-2.50000"
"41.89292","104.91779","108.10242","107.96034","1.34504","-2.92614","-2.50614","0.13108","1952.88989","1.27419","346.10101","345.98282","47.28398","-122.31013","1952.88989","0.14728","-2.50000"
"42.09378","104.94750","108.11862","107.98285","1.35143","-2.86197","-2.39763","0.11414","1951.04004","1.28204","346.10886","346.00912","47.28408","-122.31012","1951.04004","0.14688","-2.50000"
"42.29139","104.97456","108.12811","107.99995","1.35724","-2.78256","-2.29808","0.10001","1949.26599","1.28843","346.11523","346.03287","47.28418","-122.31012","1949.26611","0.14651","-2.50000"
"42.48846","104.99879","108.13054","108.01018","1.36265","-2.69963","-2.21378","0.08851","1947.54834","1.29280","346.11957","346.05423","47.28428","-122.31011","1947.54834","0.14613","-2.50000"
"42.68438","105.01962","108.12758","108.01459","1.36748","-2.61840","-2.13633","0.07909","1945.89172","1.29560","346.12234","346.07312","47.28437","-122.31011","1945.89172","0.14574","-2.50000"
"42.89588","105.03786","108.11922","108.01379","1.37219","-2.53303","-2.05656","0.07103","1944.15979","1.29855","346.12527","346.09109","47.28448","-122.31011","1944.15979","0.14533","-2.50000"
"43.09735","105.05083","108.10574","108.00699","1.37625","-2.45483","-1.98612","0.06494","1942.56238","1.30246","346.12915","346.10626","47.28458","-122.31010","1942.56238","0.14492","-2.50000"
"43.29735","105.05911","108.08679","107.99422","1.38018","-2.38147","-1.92253","0.06038","1941.02515","1.30763","346.13431","346.11981","47.28468","-122.31010","1941.02515","0.14452","-2.50000"
"43.49815","105.06277","108.06369","107.97661","1.38407","-2.31311","-1.86571","0.05729","1939.52722","1.31230","346.13895","346.13196","47.28478","-122.31010","1939.52722","0.14411","-2.50000"
"43.69828","105.06170","108.03779","107.95567","1.38786","-2.25087","-1.81584","0.05517","1938.07617","1.31668","346.14331","346.14307","47.28488","-122.31010","1938.07629","0.14370","-2.50000"
"43.89883","105.05612","108.00937","107.93131","1.39171","-2.19524","-1.77119","0.05460","1936.66003","1.31948","346.14609","346.15286","47.28498","-122.31009","1936.66003","0.14330","-2.50000"
"44.10094","105.04626","107.97831","107.90422","1.39541","-2.14246","-1.70047","0.05470","1935.26733","1.32169","346.14828","346.16153","47.28508","-122.31009","1935.26733","0.14290","-2.50000"
"44.30313","105.03236","107.94308","107.87390","1.39898","-2.07643","-1.60417","0.05533","1933.91235","1.32492","346.15149","346.16901","47.28518","-122.31008","1933.91235","0.14247","-2.50000"
"44.49377","105.01556","107.90392","107.83995","1.40248","-2.00676","-1.52689","0.05655","1932.67725","1.32935","346.15588","346.17545","47.28527","-122.31008","1932.67725","0.14207","-2.50000"
"44.70145","104.99315","107.85721","107.79803","1.40645","-1.93302","-1.45866","0.05853","1931.37976","1.33358","346.16010","346.18185","47.28538","-122.31007","1931.37976","0.14163","-2.50000"
"44.90370","104.96715","107.80743","107.75272","1.41035","-1.86638","-1.39943","0.06064","1930.16174","1.33738","346.16388","346.18750","47.28548","-122.31007","1930.16174","0.14121","-2.50000"
"45.10622","104.93687","107.75432","107.70388","1.41437","-1.80464","-1.34478","0.06319","1928.98401","1.34080","346.16727","346.19257","47.28558","-122.31007","1928.98401","0.14080","-2.50000"
"45.30406","104.90343","107.69852","107.65115","1.41838","-1.74924","-1.29729","0.06629","1927.87073","1.34340","346.16986","346.19699","47.28568","-122.31007","1927.87073","0.14040","-2.50000"
